seller_id,avg_delay_days,delay_frequency,total_orders,delayed_orders,seller_state,total_revenue
77128dec4bec4878c37ab7d6169d6f26,-6.164027777777778,0.0,1,0,SP,15.22
7722b1df1b0e383e000397b2c11e3e19,-11.139987618432386,0.031007751937984496,129,4,SP,9117.34
77530e9772f57a62c906e1c21538ab82,-10.175522654826958,0.1180327868852459,305,36,PR,53766.98
77714512e8d4dda9c234da8e3faf16e4,-7.715792824074073,0.0,4,0,SP,348.98
777a0c55737f34ffeb78010f7542ab41,-9.25639274691358,0.0,6,0,SP,528.33
778323240ce2830d68aab11794e00bfb,-6.658059413580247,0.0,3,0,SP,242.43
77a515caa36327151d1cc6c32a9f00e1,-10.092807158119657,0.11538461538461539,26,3,SP,2613.58
77e4abfd739aed9c46480f90f81c0eb4,-15.318266612200436,0.0,17,0,DF,3950.34
77fccaae319668a8ab6cd0fd16aec48c,-10.898638468013468,0.0,11,0,RJ,1888.44
7813ea3ebd9411dc600b4dd01f7a97b9,-9.242892232510288,0.1111111111111111,9,1,SP,1745.99
7816cd9c5b1238e320545f5bf7eb80e8,-13.2021875,0.0,1,0,SP,511.76
781a66c0d89e30814d49fe8b5e14cd07,10.651435185185186,1.0,1,1,SP,136.3
782f78b632a43875dd5b53e3e49c9564,-13.412719907407407,0.0,1,0,SP,129.56
784ba75dd9d20200c4caed3d7a77141a,-8.466403508771931,0.10526315789473684,19,2,SP,8742.35
78744a20ee2f80ba64f6804c25def2b8,-6.920208333333332,0.16666666666666666,6,1,PE,3068.85
78813699ffac347fe27dba345a5f1551,-28.074814814814815,0.0,1,0,RS,200.54000000000002
788e857f317e53de488d393e65a80f45,-13.11110058922559,0.0,11,0,SP,1394.95
788f22bafdd7ab0e1e79f19db72f16a4,-5.17072337962963,0.0,2,0,SP,152.04
78a4d36f65a019172c6154468831a69f,-10.76633597883598,0.14285714285714285,7,1,SP,1768.9
78ba5933c21686d1c2f64669c8c459e7,-13.456145833333334,0.0,2,0,SP,212.57
78c99c6dff4eeae5be99bf635ed21e3f,-9.802610887096774,0.0967741935483871,31,3,SP,2832.54
78ef7e885d17f35e2382a47aae8b8cce,-19.459309413580247,0.0,3,0,RS,453.44
7901646fdd36a55f564ffaf2dbccaaf7,-10.829266624579125,0.13636363636363635,22,3,RJ,12478.84
791cfcfe22fe4a771ece27f90017da92,5.793865740740741,1.0,1,1,SP,315.98
79565f7d5603b24ddf07ade262547f2f,-10.515087632275131,0.2857142857142857,7,2,SP,444.11
7957cac1a02f45d0a4a7e45626382ec2,-1.2548263888888889,0.0,1,0,PR,364.64
7963e546f34e098b578f9ad102494601,-7.089247685185185,0.0,1,0,SP,82.22
7994081388d55b9cf976c050653dd359,-19.426006944444445,0.0,1,0,SP,134.6
7994b065a7ffb14e71c6312cf87b9de2,-21.657115740740743,0.0,5,0,ES,597.34
79a679c36c08d606b3fd47ead9de109b,-3.6759066358024692,0.3333333333333333,3,1,SP,1072.22
79b93a308a97792cf53ac75f46da00b5,-2.063298611111111,0.0,1,0,RJ,116.04
79ebd9a61bac3eaf882805ed4ecfa12a,-11.326821296296297,0.064,125,8,PR,18362.11
79ed755314cfe6df0daef2c6cd3022cd,-12.984510869565218,0.0,23,0,SP,4366.66
7a241947449cc45dbfda4f9d0798d9d0,-12.884551091269842,0.07142857142857142,56,4,MG,9330.3
7a2d2949aea47fab95fd98d6c9f618b1,-16.922008627946127,0.0,11,0,PR,1850.23
7a425d299613df3e613bcf9d2eaf5c49,-11.406756687242797,0.05555555555555555,18,1,RJ,1505.47
7a67c85e85bb2ce8582c35f2203ad736,-11.102593173845651,0.05991189427312775,1135,68,SP,161293.48
7a704e63bb29c446869efde5d57524c8,-18.889918981481483,0.0,1,0,PR,109.9
7a91bf945c6fae0779f1c61ce97fe45c,16.88870659722222,0.25,4,1,RJ,699.77
7a9c12e235c36247c3c81f50d6ea9cea,-27.9035625,0.0,5,0,SP,1099.59
7aa4334be125fcdd2ba64b3180029f14,-8.655700449860237,0.13679245283018868,212,29,SP,20092.2
7aa538dd6e114e503a2e6154ea352253,-10.824868055555555,0.0,5,0,SP,1118.6
7ab0dd5487bab2dc835337b244f689fb,-16.505335648148147,0.0,1,0,SP,23.46
7ad32824caee82087b3e2e5f33b1bf32,-9.140091628086418,0.14583333333333334,144,21,SP,25571.41
7ad41305e96a6cab8294cd65891e9a86,-14.389837962962964,0.0,2,0,SP,237.6
7adbd3210a7b3cc2235e225eef33574d,-15.405895061728396,0.0,3,0,SP,204.86
7ade73f1b9b4e965f9009a4c3a7e2c15,-12.322436787749288,0.0,26,0,SP,2319.13
7b07b3c7487f0ea825fc6df75abd658b,-10.4136791409465,0.044444444444444446,90,4,SP,10534.4
7b0df942f46435babab05d49b744b2c4,-10.23301685474537,0.09375,32,3,SP,23272.78
7b1222c3624aa89b9558b50a2594188c,-12.326312079124579,0.13636363636363635,22,3,SP,10561.09
7b3447b497e55af8c15fc7bd89d7b81a,-12.07638888888889,0.0,1,0,SP,70.65
7b3f6ce5c6c22e9b96e7581ebf0df6e1,-14.255243055555555,0.0,1,0,SP,42.49
7b7ed56ae755e2880f2b69632e839c1e,-4.336277777777778,0.2,5,1,GO,456.6
7b7f91e98f8c6def45a1407923304402,-9.227801978114478,0.09090909090909091,11,1,SP,620.49
7b8e8ec35bad4b0ef7e3963650b0a87b,0.10056712962962919,0.2,5,1,SC,2616.3
7b98de631987e26dd6d803490c43a13c,-11.796549479166666,0.0,8,0,PR,778.63
7bac63f6603d382cc8d0832eb6c100a8,-4.763737816764132,0.15789473684210525,19,3,SP,8114.6
7bb8fac2913a6064ec412e583c6d8b4d,-22.53439814814815,0.0,1,0,SP,125.52
7bcd7c5f8631701474db233ccf1c094b,-11.906885127314816,0.125,8,1,SP,551.04
7c1fea10b5b006671d608b1d7c446ec4,-9.234606481481482,0.08333333333333333,12,1,SP,565.85
7c4402417d51474d4d0cda9557340e40,-27.189189814814814,0.0,1,0,SP,147.59
7c4618c82226628831613e95e9c22f44,-7.196897183641975,0.16666666666666666,12,2,SP,451.35
7c462184585ae80bd6e5774c62ce50f2,8.568425925925926,1.0,1,1,SP,77.64
7c4adcc13272c0e26fa23aac642adb7b,-6.000538194444445,0.5,2,1,RJ,165.63
7c51de0ab286204ce75ff42bf7c10d92,-15.399039351851851,0.0,4,0,SC,908.64
7c5b05cbdb5542049f38d90d7815b97d,-11.344690806878308,0.047619047619047616,21,1,SP,1292.89
7c67e1448b00f6e969d365cea6b010ab,-10.619797741258338,0.10144927536231885,966,98,SP,235963.73
7c9130f5f3729edd32aa059141d92484,-13.536828703703703,0.0,3,0,SP,193.14999999999998
7caa63f175b1cecbfaadd8b5ab9998c7,-21.13341435185185,0.0,1,0,SP,56.95
7cb946b1ad19faebe28c3e86c2794ec3,-2.9725810185185186,0.0,1,0,MG,40.1
7cf4ea70955b00d6b3c22542598e2715,-10.31349537037037,0.0,1,0,SP,204.81
7d13fca15225358621be4086e1eb0964,-10.090712462462463,0.12252252252252252,555,68,SP,122805.41
7d294cf9a6a69dc6a0c3e540fff0e039,-17.07190277777778,0.0,5,0,SC,451.38
7d456afc660226829370f3173d14520c,-12.202060613854597,0.05555555555555555,54,3,SP,9856.13
7d484ca289afaac6bf5fc6a1e96d2226,-1.6479050925925929,0.5,2,1,MS,248.42000000000002
7d76b645482be4a332374e8223836592,-8.328849456287683,0.11627906976744186,172,20,SP,6494.03
7d7866a99a8656a42c7ff6352a433410,-7.45038888888889,0.0,5,0,SP,207.38
7d7d2b7a51328016102d4528c411d630,-8.462181712962964,0.16666666666666666,6,1,SP,1031.3899999999999
7d81e74a4755b552267cd5e081563028,-5.226967592592593,0.0,1,0,SP,39.99
7d948535954aaf8c5d39db007f74372e,-8.551400462962963,0.0,4,0,SP,237.8
7daca0837f033a41a6f3428c18657533,-4.736638558201058,0.2857142857142857,7,2,SP,1397.14
7dc8c42cc750eeafea6c85712ffee9bf,-13.14279132791328,0.04878048780487805,41,2,SP,7594.72
7dc9a3355bae96dd82008b313d3a456c,-13.192465277777778,0.0,1,0,MG,949.62
7ddcbb64b5bc1ef36ca8c151f6ec77df,-9.354411324786325,0.08615384615384615,325,28,SP,62435.93
7dea6f73af847b42cc3985bd620f994d,-10.681782407407407,0.0,2,0,PR,380.17
7df1fc11cc5cbc518b39faa60cf5d67c,-12.873347222222222,0.0,5,0,MS,1171.96
7e1fb0a3ebfb01ffb3a7dae98bf3238d,-9.92065634018759,0.12987012987012986,154,20,SP,28952.62
7e26c750b4cb9f6766f58265ff9ebe95,-13.094849537037035,0.0,23,0,MG,1733.18
7e3f87d16fb353f408d467e74fbd8014,-9.720249923687424,0.12087912087912088,91,11,SP,6122.08
7e79d65b5c6f1f544b7daea036acf720,-14.068657407407407,0.0,4,0,SP,579.89
7e93a43ef30c4f03f38b393420bc753a,-11.494804842184951,0.05660377358490566,318,18,SP,171567.13
7ea5bfa6c340f58f8e71fc1f0412b0d6,-8.851090730676328,0.07608695652173914,92,7,MG,11891.07
7ecd59e5e20407131822c1a68ac59c1f,-11.292422357253086,0.16666666666666666,24,4,DF,2054.52
7ecef8194babfec876ca720714327841,-7.456625330687831,0.14285714285714285,7,1,SP,1114.26
7f02656561b680def9986c0795a8a080,-9.269328703703703,0.0,1,0,SP,53.85
7f152321c60a266edc53af1925ef96c1,-4.847500609161793,0.3157894736842105,19,6,SC,4220.41
7f2617c58d5d06806987308b45654351,-8.53701914983165,0.09090909090909091,22,2,SP,3983.27
7f35f9daf223da737b78738fbae4d977,-19.148115740740742,0.0,5,0,SP,353.01
7f40d06aa0b5f1aa4f41af8c0480e2ef,-9.496554783950618,0.16666666666666666,6,1,SP,1435.62
7f5e4d5efad7e44b91115dd1decb65f3,-9.853707561728395,0.0,3,0,SP,257.32
7f7b8245c336066a1f9933c359f11d77,-11.40073617202729,0.02631578947368421,38,1,SP,2630.23
7fc87cc3e89b3d1d5cabdca32f8485aa,-8.234106316137566,0.2857142857142857,14,4,SP,2835.82
7fdb0720c8d7c9075538b365dc8c3a22,-12.59708622685185,0.125,8,1,PR,2228.34
7fe21dd00d2f4943ae09525efa2fd674,-11.382019675925926,0.0,2,0,RJ,189.01
7ff588a03c2aeae4fbd23f9ae64b760d,-8.943361441798942,0.0,14,0,SP,1403.38
800214c63934acd05d47e84214db8ba8,-14.285478395061729,0.0,3,0,SC,250.41
804287717b9156fb7a787acd9af4fac1,-26.351412037037036,0.0,1,0,PR,33.9
8060d731897e33b5c5ae575ce1e209e1,-16.25399537037037,0.0,5,0,SP,290.95
808d4348b916efa08e766ebad39f61eb,-8.556380208333334,0.05,20,1,SP,981.54
8090490573c6c0aa343a7231ebcb8c86,-10.748686787749287,0.07692307692307693,26,2,SP,4298.03
809413606dbfe5deefd2db646693ef67,-7.14895061728395,0.0,3,0,SP,247.04999999999998
80ceebb4ee9b31afb6c6a916a574a1e2,5.62349537037037,1.0,1,1,PR,6922.21
80cfd480be3eb6d6267139f5cb793555,-26.305393518518517,0.0,1,0,SP,126.34
80e6699fe29150b372a0c8a1ebf7dcc8,-15.32429666179337,0.042105263157894736,95,4,PR,13785.58
80f2cf9abf6b5a0e5c612b5eea6646e6,-7.2908888888888885,0.2,5,1,SP,781.64
8132b9bd16876e1b0f8808d43825dd48,-15.424479166666666,0.0,1,0,SC,98.9
813348c996469b40f2e028d5429d3495,-9.894092388344227,0.052941176470588235,170,9,SP,14099.16
81336a0f57a33776419727a300249e90,-7.722090277777778,0.2,15,3,SP,1629.7
8160255418d5aaa7dbdc9f4c64ebda44,-7.3575401318438,0.16847826086956522,368,62,SP,53762.47
817245bcc3badd82bbd222e0366951a6,-11.694945849867725,0.03571428571428571,28,1,SP,6044.84
81783131d2a97c8d44d406a4be81b5d9,-9.593713624338623,0.14285714285714285,7,1,SP,805.5
817f85dbb65aa3e70831d90fe75cdf89,-24.933354377104376,0.0,11,0,SP,1783.8899999999999
8185694b58b2ba6de20fd41ae608bbea,-10.069923321759259,0.0,8,0,SP,1602.57
818d28f936e791926d33bcb6ee94ef79,-20.353579282407406,0.0,4,0,SP,174.28
81a1104df0f08b59c68aa5b03cfe398e,-13.038743730709875,0.05555555555555555,72,4,PR,11115.43
81ed90f07c0bacb7594940ba2ef676aa,-6.06578125,0.0,2,0,MG,257.46
81f89e42267213cb94da7ddc301651da,-8.995038065843621,0.0,45,0,SP,4650.72
820c7c9eaf76d2b226b6c242bcf3f34d,-20.50857638888889,0.0,1,0,SP,577.0
820cc752a266cdc6c1a1e61dd4583330,-11.039551697530865,0.13333333333333333,15,2,PR,3078.77
821fb029fc6e495ca4f08a35d51e53a5,-3.612563657407408,0.375,24,9,SP,19217.170000000002
822166ed1e47908f7cfb49946d03c726,-12.393600400773908,0.014925373134328358,67,1,RJ,5699.2300000000005
822b63912576852aea9a8436d72317b7,-25.069029706790122,0.0,6,0,SP,3615.27
822bad9bc42b51213ba522fe87b7ab5d,-3.159445125272331,0.29411764705882354,17,5,SC,5397.24
827f8f69dfa529c561901c4f2e0f332f,-9.703123855311356,0.0989010989010989,91,9,PR,5003.96
82921991ff5b557b045605b8bbf08d49,-12.09962962962963,0.0,1,0,SP,37.13
82bd0703a4aefd6b599e5bfdaed378fb,-19.86440423976608,0.05263157894736842,19,1,SP,2689.57
82cb9f452fe8334df74b22d37824b431,-18.27295584045584,0.0,13,0,RS,1042.1
82e0a475a88cc9595229d8029273f045,-7.631967874887081,0.0975609756097561,41,4,SP,12329.97
830379336fad8c6f3b15a4a3ddb5c66e,-13.780225694444443,0.0,2,0,SP,438.38
83353a83fd769dfafa4f21a72b15e3e5,-8.099787037037038,0.2,5,1,SP,674.3299999999999
834f3294fba9f932f56edc879193f925,-8.86197881054131,0.06153846153846154,65,4,SP,43471.45
834f8533b2ecb6598dd004ff3de7203a,-5.666459201388889,0.15,40,6,SP,5185.87
835f0f7810c76831d6c7d24c7a646d4d,-4.837037319331527,0.3170731707317073,41,13,SP,5902.15
83645b1645cdee8953ee54c29ceed564,-13.246287202380953,0.0,14,0,PR,1245.1
8378eb36b6b70c5734e83ad7b8cdc3b7,-12.682829034391535,0.14285714285714285,7,1,SC,1956.67
83a75eea11694e36e56dd0cb2240229a,-13.87815200617284,0.0,3,0,SP,529.47
83b08de96980757220871b31bf6cffca,-2.7232268518518516,0.4,5,2,RJ,1758.38
83c465a786b06574376909b35ef6752a,-20.955069444444444,0.0,3,0,SP,330.46000000000004
83c8aafbefb034674a70de0eac5b8954,-15.757881944444446,0.0,2,0,PR,185.87
83deb69e889cf80f82be1dc6d5f2d486,-11.152456597222223,0.05,40,2,SC,6276.65
83e197e95a1bbabc8c75e883ed016c47,-13.537569444444443,0.021739130434782608,46,1,RJ,7535.52
83f2b4881141ce3fcd4e985125d3279e,-2.496261574074074,0.3333333333333333,3,1,SP,101.38
8444e55c1f13cd5c179851e5ca5ebd00,-21.85963967745218,0.06593406593406594,91,6,MG,23686.07
845e8036c3f7bf62099352f5ed910240,-12.891038359788359,0.0,21,0,RJ,2458.91
8476243f92442881ddd5b578975cf115,-6.900901813271605,0.08333333333333333,12,1,RS,8190.04
84c945f15571830c1a91a33978e94009,-14.884733796296297,0.0,2,0,SP,78.04
84deb808079d1be601c209c1e771b1cc,-10.78103587962963,0.0,2,0,PR,58.14
85044848b1b767db2a4a58526adef4b4,-11.27144386574074,0.0,4,0,SP,305.51
850857dfac77488c307e2b1cbd84ab5a,-25.19550925925926,0.0,1,0,PR,1638.72
850913d59ce317156b00f3705f1c3edb,-6.017517774470899,0.17857142857142858,28,5,SP,2639.46
850f4f8af5ea87287ac68de36e29107f,-13.955449637137137,0.06486486486486487,185,12,SP,48510.6
851773c885feb5e2da3b4f82bc2b17ce,-7.793101851851853,0.2,10,2,SP,828.14
855668e0971d4dfd7bef1b6a4133b41b,-8.29278861390753,0.14093959731543623,298,42,SP,38392.64
8581055ce74af1daba164fdbd55a40de,-8.296569131299735,0.10079575596816977,377,38,SP,73182.49
85cc55e048b6bcc90c75afe7f0e72f72,-8.594420010288067,0.2222222222222222,9,2,RJ,506.87
85d9eb9ddc5d00ca9336a2219c97bb13,-14.995680825152462,0.03614457831325301,498,18,MG,23550.95
85e7c62c1d6ea078c3897424f867a7c8,-19.887552083333333,0.0,2,0,SC,87.7
85ecf03781da592876b7844acc1b729f,0.3337789351851854,0.5,2,1,SP,294.9
8602a61d680a10a82cceeeda0d99ea3d,-10.355171130952382,0.07142857142857142,14,1,SP,1159.41
8603f0038fe0e52fedd3382d266723de,-11.1486875,0.0,10,0,SC,2845.12
8629a7efec1aab257e58cda559f03ba7,33.807858796296294,1.0,1,1,GO,64.11
8629c241b3622ac12cd4118afdc8d394,-13.276194800569801,0.07692307692307693,13,1,SP,1502.02
863d2ebcd347ce4922de7a0f9a5581d6,-9.736254765795207,0.17647058823529413,17,3,RJ,1605.58
8648b1e89e9b349e32d3741b30ec737e,-11.216502467439968,0.10989010989010989,91,10,SP,8457.04
866558b3bccef2dbc6d29a2b5995016f,-12.199722222222222,0.0,5,0,PR,1870.75
86bb7c4b535e49a541baf3266b1c95b1,-11.103603153935186,0.1875,16,3,SP,8487.22
86bf77bdb52e615674772d5817c6212f,-12.917818287037036,0.0,4,0,RS,379.38
86ccac0b835037332a596a33b6949ee1,-14.159743055555555,0.03529411764705882,170,6,SC,19264.97
86ff3eaef0267069cc891a2ed9d10a17,-16.46095072751323,0.0,7,0,SC,550.36
870d0118f7a9d85960f29ad89d5d989a,-9.315621843434345,0.045454545454545456,44,2,MG,4407.37
87142160b41353c4e5fca2360caf6f92,-14.296964105040471,0.056291390728476824,302,17,RS,37785.69
8759e7aedd644f487315e5860962f162,5.474795524691359,0.3333333333333333,3,1,SP,793.3399999999999
876182d1918783bbe15233febfbd4926,-11.5829012345679,0.0,3,0,SP,155.0
87b4428a334b8f676fd9a7f3bf544fb5,-23.26480324074074,0.0,1,0,SP,48.98
87b740daf17b5d1be335a64164ec6842,-12.625783564814814,0.1,10,1,SP,12411.06
87d30a6a0cbf89356e49324971ab1d24,-10.146539351851851,0.058823529411764705,17,1,SP,2349.91
87d3c3aeb3ead335511b3ce315eb341e,-7.747942901234568,0.06666666666666667,15,1,SP,963.0600000000001
87d73636a3acf123e842bb890a4db036,-2.3618055555555557,0.0,1,0,SP,313.61
87e24fc7052259b1f7f607d61c10d8be,-11.356817129629631,0.14285714285714285,7,1,SP,7288.25
87f3e35268860433e13d577825aada95,-2.654988425925926,0.0,1,0,SP,34.42
880ce4951cf857ab1d9e0b75c1d856f4,-18.074270833333333,0.0,1,0,MG,197.72
883dd81e82754ac2c65e9790a7db8c9a,-19.181631944444447,0.0,4,0,PR,323.8
88460e8ebdecbfecb5f9601833981930,-10.299537474712107,0.20168067226890757,238,48,PR,38098.52
888faa8bfb0b159c37de6d898b961c31,-14.878147467320261,0.0,17,0,SC,2414.76
889009a0ed0bb52c87819941192931b8,-23.292743055555555,0.0,1,0,SP,122.98
88ae906ea2acf6971f26c3e8b7cb4357,-1.226057098765432,0.3333333333333333,3,1,SP,417.03
88cd3681e0a2ba85e190f7d817629c4c,-8.10275462962963,0.0,1,0,SC,199.36
88cf19ec1fc2c58f161aee259d57142c,-12.584605654761905,0.0,14,0,SP,1607.68
88ef59b51bdaa941d10a853429f2b6ce,-17.084855324074073,0.0,2,0,PR,294.7
891071be6ba827b591264c90c2ae8a63,-10.50039558531746,0.17857142857142858,84,15,SP,4934.99
8931a84a914b3fe9b1ddaa4d704947ca,-10.128874521072797,0.06896551724137931,29,2,SP,5092.89
8936ba0de1073ee888cb3185ae5dc661,-9.438912037037037,0.0,1,0,SP,412.21
897060da8b9a21f655304d50fd935913,-9.049077829899435,0.11920529801324503,302,36,SP,30032.76
89757206b887aed36f3e18d858460fea,-13.695758101851851,0.0,2,0,SP,176.14000000000001
89a51f50b8095ea78d5768f34c13a76f,-12.378148148148147,0.0,10,0,DF,854.26
89ad3263c0931c47f976d7c5778e60f6,-11.76475887345679,0.0,6,0,SP,764.62
89bc797e2e29667aa035d4368f9b7f92,-19.126438802083335,0.1875,16,3,SP,630.44
89c127985a8b130cfa45c1d36764017a,-13.675765817901235,0.0,6,0,SP,1441.69
89d9a386b0b6e5fc8403071b03f7206a,-17.78070601851852,0.0,2,0,SP,235.25
89dda63a3c907c468ec88c310ed91213,-5.155752314814815,0.0,1,0,SP,65.39
89de2d6f23e9746ff309705b23581faa,-16.088311631944443,0.0,8,0,PR,500.08
89f69225956f951295ca4c7fb1266553,-16.177429503367,0.09090909090909091,11,1,RJ,1318.71
8a130737016f838139d31878787a39c9,-10.014384093915343,0.07142857142857142,56,4,SP,5064.31
8a1ff5c35f6595a73fef4c7b96e4908a,-18.667054398148146,0.0,2,0,PR,1882.8
8a207b6080964f3c1fc9d35bd6096ba4,-4.316903935185185,0.5,2,1,SP,730.04
8a2d12a90e92f012ce5226fc6592b653,-15.177453703703703,0.0,18,0,PR,2010.48
8a32e327fe2c1b3511609d81aaf9f042,-14.274125514403291,0.031746031746031744,126,4,SP,8904.34
8a40ae794fa3f9892cee24bd5af0488b,-5.770414737654321,0.3333333333333333,6,2,PR,946.26
8a43128d7f9a3db592b866e6861a6cce,-18.888449074074074,0.0,3,0,SP,1058.49
8a432f4e5b471f8da497d7dc517666e2,-11.48128346417069,0.05434782608695652,92,5,SP,9417.83
8a87611c08849ffeeccab52aa798b6c7,-29.703902777777778,0.0,5,0,PR,517.6600000000001
8a8835a43bda99fd37310ad76c457510,-4.256371527777778,0.0,2,0,SP,258.54
8a9260f2b0340411d6d2a56bcf4f7378,-9.77865306712963,0.125,8,1,MG,1396.94
8ab42aa58097fd4668d60cc648225d5f,-16.650910879629627,0.0,20,0,GO,3379.89
8ae520247981aa06bc94abddf5f46d34,-15.705464921652423,0.015384615384615385,65,1,SC,17766.34
8b11118053756a9a2932f447e11fc1b5,-40.15012731481482,0.0,1,0,SP,91.16
8b181ee5518df84f18f4e1a43fe07923,-21.04945601851852,0.0,1,0,SP,54.980000000000004
8b2492b7ff4468839593fafeed55bad9,-7.760258221583653,0.06896551724137931,29,2,RJ,4336.26
8b28d096634035667e8263d57ba3368c,-9.497779479847495,0.11764705882352941,136,16,SP,11468.39
8b2d4ab22f42c5cfc338b846decfda60,-12.207941743827162,0.0,6,0,PR,643.31
8b321bb669392f5163d04c59e235e066,-9.211566062215024,0.10475161987041037,926,97,SP,31444.01
8b655f0855926bcb49f5835d38dfddf6,-4.971798611111112,0.2,5,1,SP,1162.81
8b87cd0d43d49b9bdf40f56229364d59,-6.6792592592592595,0.0,2,0,SP,864.88
8b8cfc8305aa441e4239358c9f6f2485,-15.415018518518517,0.13333333333333333,15,2,PR,13110.7
8b9d6eec4a7eb7d0f9d579ce0b38324d,-9.422438682033098,0.1702127659574468,47,8,RJ,6060.36
8bb48dc19fccaa8613b6229bf7f452a2,-12.490387088477366,0.024691358024691357,81,2,SP,6100.06
8bd0e3abda539b9479c4b44a691be1ec,-9.068589891975307,0.3333333333333333,6,2,RS,638.02
8bd0f31cf0a614c658f6763bd02dea69,-12.882189670138889,0.03125,32,1,SP,5197.1
8bdd8e3fd58bafa48af76b2c5fd71974,-11.400266203703703,0.1111111111111111,9,1,SP,2109.6
8c0de775f52fe41590b376a3b7c50f68,-10.783598090277778,0.0,8,0,SP,707.52
8c16d1f32a54d92897cc437244442e1b,-14.615261011595708,0.009345794392523364,107,1,SC,7708.82
8c351ed7c326c62123318f4f3246e906,-13.724265046296296,0.0,2,0,SP,150.66000000000003
8c3b533c63cca56240f94f1e3a6b18ef,9.566493055555556,0.6666666666666666,3,2,MG,2680.74
8c5e007d7bd5693fa1386ffefbc99f6c,-12.174034207818929,0.0,9,0,SP,1407.41
8c91bfea4263b8fba54081460693e2a1,-17.568310185185187,0.0,2,0,RS,785.75
8c9348f33ae3dada25c99c99ade2af78,-19.16521990740741,0.0,2,0,SP,364.93
8ca1551acf9832a4cf467bbbac15851f,-13.281498316498316,0.09090909090909091,11,1,PR,2523.61
8ca5b19e0263150d2c57afdde2b3d011,-9.840304783950616,0.0,3,0,SP,224.68
8cb7c5ddf41f4d506eba76e9a4702a25,-11.033564814814815,0.0,1,0,GO,97.88
8cbac7e12637ed9cffa18c7875207478,-12.9311421506734,0.06060606060606061,66,4,SC,4790.55
8cc6a0e5738e61a87b03c78b2ba9db4b,-10.119597926731078,0.08695652173913043,23,2,MG,13776.6
8ccf3cf69651cc1d8a02c8bfaf3b8568,-2.9892418981481486,0.5,2,1,SP,288.63
8cf21434553b02cbd37c0bbd07e041b0,-14.15105324074074,0.0,1,0,SC,73.21
8d46553a36e68f95350a200c12f8f2e2,-10.900698302469136,0.0,9,0,SP,817.21
8d79c8a04e42d722a75097ce5cbcf2ef,-11.276813888888888,0.16,25,4,CE,3277.21
8d899e15a5925f097cca50faa49b15e3,-11.290425347222222,0.25,4,1,SP,795.98
8d92f3ea807b89465643c219455e7369,11.751894290123458,0.6666666666666666,3,2,SP,252.77000000000004
8d956fec2e4337affcb520f56fd8cbfd,-9.868965311004784,0.10526315789473684,209,22,SP,14338.62
8daab2245ebdc277c51098d01c5ad8ef,-16.579403935185184,0.0625,16,1,SP,1888.64
8dd386be0767c330276ea6a3f96532d3,-8.821863425925926,0.0,1,0,SC,134.48
8de8fe3af4449ed695d2434c933ed73e,-19.281412037037036,0.0,1,0,SP,2155.35
8def3db7f272735afb2ecd03aeca09a7,-8.761493055555556,0.0,2,0,RJ,229.64
8dfbc5ff27df12f6cef751d3b9554222,-12.019528356481482,0.0,4,0,PR,316.12
8e29d051f810eb22959ede205b462b9f,4.829658564814814,0.5,2,1,SP,813.28
8e2b3afb420011ef0c88c9d5f11ea526,-10.062599957912457,0.09090909090909091,11,1,SP,1606.42
8e34331b7eedd03be4e5d965c1956225,-7.075113425925926,0.2,5,1,SP,210.44
8e4f041ff58e7845456d3482524014b3,-7.676157407407407,0.5,2,1,RS,182.39
8e670472e453ba34a379331513d6aab1,35.714699074074076,1.0,1,1,MG,1083.96
8e6cc767478edae941d9bd9eb778d77a,-12.802673495370371,0.08,100,8,MG,8329.25
8e6d7754bc7e0f22c96d255ebda59eba,-4.3450731071261135,0.17721518987341772,79,14,SP,15078.09
8e8a7ce9f2f970dc00e2acf6f6e199f6,-10.246872795414461,0.09523809523809523,63,6,RJ,9968.78
8ea394aed8138685abe1eb9f25e1021d,-8.751157407407407,0.0,2,0,SP,1417.6
8eb88b0acb3f90a717ad659221471fa7,-17.167216435185185,0.0,2,0,SC,160.67
8ec76bb0965af3f007692b26fa9d6623,-12.043680555555556,0.0,1,0,SC,2028.75
8ed8ea9a57c862f2c18c2fe41f601d56,-15.122169834307993,0.0,19,0,SC,4562.97
8f0fbe2cd4d472157dc1cdef6edecaa9,-6.102083333333334,0.0,1,0,SP,40.99
8f119a0aee85c0c8fc534629734e94fd,-10.272350006256255,0.05405405405405406,74,4,SP,4704.76
8f2b51a30523cdecddc2f179f351c7d6,-15.159153439153439,0.0,7,0,SP,1182.06
8f2ce03f928b567e3d56181ae20ae952,-8.305852955604612,0.152317880794702,151,23,SP,24969.8
8f54d64f28a993550aa7943f12572959,-11.192572530864197,0.06666666666666667,15,1,MG,3133.12
8f580d36c1e9d6fbce95283403c7d447,-9.650280671296297,0.125,8,1,SP,4993.400000000001
8f78f0903005064036736c7173a5c2ed,-11.16846599002849,0.07692307692307693,13,1,MG,2755.2000000000003
8fb67a334bacec338885b4e9e1708073,-10.245578703703703,0.0,1,0,PR,98.42
8fb791022c1fc8909664f48ab7dc636d,-17.257386574074072,0.0,5,0,SP,8483.35
8fbd63429be6d3e5e6d1a709b6464802,-17.406167052469137,0.0,6,0,SP,1240.97
8fbe2ee446b97e128471be4ce983dc0d,-3.8550925925925923,0.3333333333333333,3,1,SP,188.5
